HGNC symbol	EntrezGene ID
MIR548E	100313921
NAV2-IT1	
RNA5SP295	
RNU6-417P	
LILRP1	
	101929333
PSME2P2	
RPL27AP	
LRRTM2	26045
MIR645	693230
MIR4455	100616111
MIR568	693153
FKBP1B	2281
ALLC	55821
	102723655
	102724101
	102724127
MEP1A	4224
LINC00565	100861555
ZNF849P	
MIR4662B	100616255
RNU6ATAC29P	
BNIP3P31	
MIR522	574495
KRBOX4	55634
URAHP	100130015
RPS27AP7	
MIR6891	102465537
GGTA2P	
RPL37P23	
SLC4A8	9498
RPL34P34	
MIR519E	574463
GABRB1	2560
OAS3	4940
KCNK9	51305
TAAR4P	
MIR5704	100847040
RNU6-335P	
RNU6-709P	
MIR769	768217
RNU6-666P	
FLG2	388698
RPS17P11	
ZNF860	344787
USP9YP26	
MFSD4BP1	
CBLL1	79872
MORN3	283385
LINC01003	
RPSAP23	
LARP1	23367
NF1P9	440225
LARP1BP1	
KCNN4	3783
	105369268
USP17L2	377630
ATP2A2	488
FGF7P5	
BACH1-IT3	
SULT1C2	6819
TST	7263
TRBV19	
RPL5P10	
UBTFL10	
ABHD5	51099
MTND5P7	
KLF17	128209
MTCYBP5	
MARCH1	55016
DUSP8	1850
NPTN	27020
RPL7AP61	
GUSBP12	
RNA5SP44	
CCNG1P1	
UGT2B17	7367
FBXL6	26233
TRBV21-1	
COL24A1	255631
VNN1	8876
USP17L7	392197
ITGB2-AS1	100505746
SHFM1P1	
GK-AS1	
CYTH1	9267
SS18L1	26039
PRR13P2	
MTND3P10	
CYP21A1P	
IFT122	55764
GSTA5	221357
GAGE12H	729442
LINC00355	
OR11H5P	
HLA-DQB2	3120
SLFN14	342618
SYT2	127833
EMC7	56851
DDTP1	
FAM162B	221303
TPST2P1	
FAM150A	389658
BRAF	673
CSNK1A1P1	
ZNF575	284346
PGBD4P1	
FBXO38	81545
SALL2	6297
DEPDC4	120863
CLUHP3	100132341
ARID1B	57492
RPS26P8	
CHST6	4166
ALPI	248
SDF4	51150
NFRKB	4798
PCDHGB1	56104
EDDM3A	10876
HAT1	8520
PTPN7	5778
CRYM-AS1	
PDE2A	5138
MGAT1	4245
CA2	760
CYCSP40	
CLPB	81570
SIPA1	6494
UBASH3A	53347
NSUN5P1	155400
PDCL3P5	
PPM1A	5494
PSMB5	5693
RBM19	9904
SMCO3	440087
SAR1A	56681
ABCD1P3	
FBXL13	222235
ZDHHC9	51114
HIGD1AP1	
ATRIP	84126
NAIF1	203245
HLCS	3141
G6PC3	92579
NR5A1	2516
TTC30B	150737
ATG4A	115201
MIR4300HG	101928989
KRTAP15-1	254950
CPXCR1	53336
CBX3P6	
RPS8	6202
MTCO1P45	
HAUS1P1	
SMPD4P2	
SEPT7P6	
LINC00863	
FARS2	10667
SPATA31D5P	347127
CEP192	55125
TNFRSF13B	23495
NUTM2D	
PAGE2B	389860
KRT3	3850
RPS29P7	
GTSE1	51512
	100289473
C15orf39	56905
HECTD2	143279
PSG3	5671
	101928358
	285766
DTX2P1	
GJB7	375519
GATA4	2626
IRS4	8471
PBX3	5090
ARHGAP33	115703
CXCR6	10663
MYOD1	4654
CASP3	836
PSORS1C2	170680
	101929066
BET1	10282
ALKBH1	8846
BORCS8-MEF2B	4207
	105378732
RIMBP3C	150221
ARHGEF7	8874
DPP4	1803
OR4A9P	
CHAC2	494143
UBE2L3	7332
CNKSR2	22866
AVPI1	60370
MELTF	4241
C4orf19	55286
SIK1	150094
STAT6	6778
TPD52L2	7165
FAM99B	100132464
MAP9	79884
HOXA5	3202
CYP4F34P	
TTC28	23331
UFM1	51569
DERL3	91319
CROCCP4	
LINC00575	439934
SNX18P26	
COPS4	51138
RPEP3	
MFSD2A	84879
TPD52	7163
TTTY21	252953
TTTY21	100101115
KIZ	55857
VPS50	55610
TRAT1	50852
SCUBE3	222663
MAGT1	84061
	102724159
SUN2	25777
PTP4A3	11156
LANCL1	10314
TMC6	11322
SMAP1	60682
OAZ2	4947
RPS4XP14	
IL34	146433
MIA3	375056
FAM50A	9130
BZW1	9689
STOX2	56977
SIDT2	51092
DENND4C	55667
CD34	947
OR2AF1P	
RPL23AP86	
EPHX2	2053
LINC00694	
SLC35G6	643664
FAM71D	161142
EIF3M	10480
COMT	1312
COMT	100616414
ABCD2	225
GSG1	83445
NKG7	4818
NPAS2	4862
MUTYH	4595
CYP4F30P	100132708
TMEM141	85014
SERPINA3	
ENTPD7	57089
NHS-AS1	100873920
KIF1A	547
SPTLC1P3	
LRRC59	55379
TBC1D3H	729877
TAS2R7	50837
UBXN6	80700
HCG17	414778
FXNP1	
CYCSP5	
	105374461
HELT	391723
CICP5	
IL26	55801
ZNF584	201514
PKMYT1	9088
PITX2	5308
CFAP97	57587
CDKN3	1033
KLF4	9314
SEPT14P2	
RPL23AP88	
EIF2B4	8890
NCBP1	4686
FUNDC2	65991
B4GALNT2	124872
HIST1H2APS2	
LYPLA1	10434
CCDC42	146849
PATZ1	23598
BTF3P5	
MAMDC2	256691
ATG9A	79065
RPS20P20	
RNASE7	84659
SPATS2	65244
KLHL28	54813
PDCL3P1	
DRD3	1814
DLG2	1740
MIR4708	100616176
MIR4527	100616264
MIR500B	100422911
RNU7-159P	
MARCKSL1	65108
SERPINA2	390502
ANKRD11	29123
ITGB1BP1	9270
FAM120B	84498
ZNF292	23036
ABI1	10006
OR8K5	219453
HNRNPCP3	
SLC39A14	23516
KRTAP9-7	100505724
NTAN1	123803
SIRPAP1	
DENND3	22898
SYDE1	85360
SMR3B	10879
GABRA3	2556
RNU6-263P	
CCL23	6368
RNA5SP45	
DCAF15	90379
OFD1P15Y	
KCNN2	3781
LINC00362	
ANXA2P2	
PRNP	5621
HP	3240
MIR548F3	100302159
NR1H4	9971
CFTRP1	
MIR369	442914
RNA5SP509	
OR51D1	390038
RAD17P1	
RNA5S13	100169764
PPP1R2P6	
MIR1254-1	100302273
NSMCE1	197370
GALP	85569
RN7SL854P	
TTTY13	83868
DUXAP2	
MIR1185-2	100302209
SNORD116-14	100033426
RN7SL580P	
NLRP11	204801
ALX3	257
SNORD115-15	100033453
ZP4	57829
	101927023
RNA5SP110	
ATP2B1	490
RNA5SP349	
CYCSP6	
KRTAP5-14P	
OR4C46	119749
RNU4-88P	
SNORA14A	677801
MRPL2	51069
RNU6-1052P	
PIGC	5279
RN7SKP51	
RNA5SP79	
AZGP1	563
OR7E59P	
RNU6-332P	
RNU1-35P	
	339978
TGIF1P1	
ADH1B	125
MIR874	100126343
FAM98C	147965
DNAH8	1769
MIR6874	102466203
SNORD115-28	100036565
LINC00160	54064
SNHG7	84973
RN7SL452P	
ATXN2	6311
ANKRD24	170961
RNU6-1298P	
MYO15B	
HEATR6	63897
RNA5SP371	
SNORD3D	
RNU6-261P	
LINC00637	145216
MIPEP	4285
HSDL1	83693
RNU6-878P	
MIR7154	102465691
MIR654	724024
MIR99B	407056
RPL26L1	51121
MIR3133	100422942
RNA5SP519	
KRT18P14	
MIR346	442911
RNU6-1129P	
MIR6090	102466104
RNU4-12P	
RNU6-714P	
TVP23CP1	
LINC01426	100506385
	101928708
SNORA58	
EXOC3	11336
RNY1P4	
C2orf48	
RN7SKP96	
CCZ1B	221960
TUBA1B	10376
RNU1-79P	
KCNH3	23416
ACACB	32
KIAA0408	9729
HLA-C	3107
LDLRAD3	143458
PRLR	5618
MRPL33	9553
ZNF585A	199704
PSMA6P4	
RBMY2DP	
OCIAD1-AS1	
SLC12A1	6557
PPIAP31	
TBL1Y	90665
ZRANB2	9406
TBX20	57057
MTG2	26164
VILL	50853
HOOK1	51361
TRIM26BP	
LMBRD2	92255
MPZL1	9019
ADCY1	107
TIAL1	7073
PPEF2	5470
OR9G3P	
ZNF346-IT1	
VAV1	7409
LINC01077	
EMC2	9694
PIM2	11040
	102725191
RBM38	55544
ZNF346	23567
NPM1P46	
PHBP2	
ACCSL	390110
OR7E11P	
FDPSP8	
ANKMY2	57037
PEX3	8504
TM2D2	83877
OR51H2P	
	151174
BROX	148362
HARBI1	283254
DPF2	5977
CCDC22	28952
OR4B1	119765
FBXO8	26269
EIF5B	9669
DONSON	29980
CHIT1	1118
MIF-AS1	
C19orf60	55049
SLC52A2	79581
LINC00589	619351
DNASE1L1	1774
FGF12-AS2	100873988
PRSS54	221191
IPO9	55705
OR7E109P	
ARL17B	51326
ARL17B	100506084
ARL17B	100996709
ARL17B	107984156
	101928886
RPS15P5	
ST13P15	
SNRPFP4	
OR10D3	
	102546294
C1orf101	257044
	101059948
SYBU	55638
E2F6P1	
DNASE1	1773
SNAI3	333929
PDCL2P1	
BANK1	55024
SCFD2	152579
NEDD4L	23327
TXNDC12	51060
GSTO3P	
NUFIP2	57532
EIF4B	1975
TRBV2	
RPL3P2	
RPL5P4	
PASD1	139135
ZNF702P	79986
CAPN5	726
C20orf27	54976
MCFD2	90411
DDX18P1	
	100131496
GSTA10P	
RAB20	55647
HMGB1P3	
IRF7	3665
GDF5OS	
RRN3	54700
C15orf52	388115
PHKA1-AS1	101928259
LINC01509	
TM2D3	80213
GAMT	2593
OPA1	4976
DES	1674
C1orf50	79078
IFI27L1	122509
VAT1L	57687
SETP12	
OR9G2P	
PHLDB3	653583
SQRDL	58472
API5P1	
LRRC37A	9884
KIAA0319L	79932
RPL12P38	
PRDX2	7001
OCLM	10896
RTKN	6242
CCDC63	160762
KYNUP3	
PCLO	27445
OR7E22P	
CAMSAP2	23271
ARID5A	10865
AOC2	314
PRAMEF22	
TEKT5	146279
ITPKB-IT1	
DUXAP9	503639
RPL23AP89	
PRDM5	11107
ZMYM4-AS1	
IL36RN	26525
RPL7AP65	
ITPKB-AS1	
ZNF816	125893
GAPDHP17	
GDF5	8200
CGRRF1	10668
KRTAP19-1	337882
P2RX1	5023
FABP5P13	
BCRP7	
LINC01076	
	101927755
HSD17B12	51144
TNFRSF10D	8793
SGCB	6443
NDE1	54820
NDE1	619553
NXF3	56000
CICP23	
RPRD1B	58490
PPFIA3	8541
TRAV40	
CCNT1	904
SLC25A48	153328
C17orf78	284099
SYN1	6853
AP5M1	55745
TM4SF18	116441
DHRS11	79154
SLC25A30	253512
IMPDH1P6	
ATP1A4	480
FGD4	121512
TMEM199	147007
TMEM199	100616388
PSAPL1	768239
TEKT1	83659
ATP1B2	482
NXPH1	30010
TCEB2P1	
ACTG1P23	
RECQL	5965
GPR37L1	9283
CSF2RB	1439
FLAD1	80308
TRH	7200
RHOXF2B	727940
ABHD17AP7	
NKIRAS1	28512
LINC00371	
OR4B2P	
ZNF302	55900
C8orf17	
CCDC157	550631
FANCG	2189
KLRD1	3824
EPGN	255324
G0S2	50486
SCN2B	6327
NKD2	85409
IQCH-AS1	100506686
AKAP8P1	
TAPBPL	55080
ANKRD34C	390616
ATP8A2	51761
EIF5AP4	
IMPDH1P4	
LINC01424	
RBMY2XP	
OPCML	4978
	101930114
RPS6P14	
MCTP1	79772
TSC2	7249
FTLP6	
MNDA	4332
ANKRD30BP3	
ARPP21-AS1	
KRTAP5-3	387266
SETP14	
EEPD1	80820
DACT3-AS1	100506068
VN2R1P	
UQCR11	10975
DNM1P34	
RAB41	347517
USP9Y	8287
ZBTB12BP	
PUM3	9933
RBMY1J	378951
GZMK	3003
	101927286
SYN3	8224
MCU	90550
SLC15A2	6565
SFRP4	6424
SVBP	374969
RPL30P6	
	101928386
EXPH5	23086
TRAFD1	10906
RPSAP40	
HSD17B2	3294
ODF2-AS1	
C5orf42	65250
DOCK10	55619
MRPL44	65080
NECAB3	63941
CNBD2	140894
SNRPEP8	
NOS2P2	
TBC1D3F	84218
TLR3	7098
RPL37P25	
DFFB	1677
FAM3A	60343
MTCYBP45	
RPL21P41	
NXPE3	91775
ALOX15	246
ANKRD34C-AS1	
NF1P5	
PAXIP1-AS1	202781
MTCO1P46	
PITHD1	57095
RPL23AP63	
ASB4	51666
ZNF729	100287226
SPON2	10417
OR4C7P	
KLRK1	22914
KLRK1	100528032
DSG1-AS1	101927718
KIR2DS5	
PPP1R2P1	
POLD2P1	
CDK11A	728642
RALA	5898
GPR132	29933
GPR53P	
ASF1A	25842
UBE2K	3093
ZNF74	7625
SELENOO	83642
SPATA25	128497
MTPAP	55149
MTPAP	102466227
OR56A5	390084
IGLV3-30	
	105379030
PRUNE2	158471
VN2R17P	
NMNAT1P2	
SREK1IP1	285672
CTHRC1P1	
ZDHHC22	283576
TOP3B	8940
EGFL7	51162
RPL12P44	
SLC2A13P1	
YBX2P1	
SGMS2	166929
SIRPG-AS1	101929010
HS3ST2	9956
CLEC3B	7123
RNF165	494470
RPL37P10	
NUP107	57122
CCDC18-AS1	
TUBB8P7	
CFAP70	118491
NAT8B	51471
KRTAP20-1	337975
	101928238
TRAF7	84231
	101927987
LINC01060	401164
C1QL2	165257
P2RY12	64805
MBD3	53615
TMEM72-AS1	220980
OR4R2P	
GABRB2	2561
OLA1P2	
OR4A4P	
NPR2	4882
OR8I1P	
TOMM20P1	
SNX6P1	
MTND5P2	
LINC01111	101926978
PCNPP2	
VPS28	51160
ZNF326	284695
OSBPL2	9885
CKS1B	1163
SPINK13	153218
HTR3E-AS1	106478970
	339059
CCDC38	120935
RPL7P18	
GTF2IP12	101926918
REG3A	5068
GCNT4	51301
RPL3P6	
OR5G5P	
LINC01336	104326191
PECAM1	5175
MRPS31P5	100887750
ZNF697	90874
	101928748
DDHD2	23259
C11orf80	79703
TCEB2P4	
SPATA31B1P	
	552853
OR5G3	
SNX29P2	
SLC2A13	114134
KRR1	11103
ZNF558	148156
HNMT	3176
OAF	220323
PRKAB1	5564
SERPINB8P1	
HADHB	3032
ACAP3	116983
FSD1	79187
SERPINE2	5270
MCL1	4170
KRT14	3861
PCDH19	57526
OR7E115P	
P3H4	10609
PHKA1	5255
DCLRE1CP1	
MCTP2	55784
KRTAP9-10P	
ARL8B	55207
BUB3	9184
COL11A2	1302
HGS	9146
GJD2	57369
NANOS3	342977
SCN3B	55800
TRMT112P5	
CCNT2P1	
	254028
SIRT6	51548
AKAP12	9590
PRPH2	5961
CINP	51550
RPL37A	6168
	101929128
ZNF610	162963
SH2D7	646892
TAF15	8148
PTP4A1P4	
ADAMDEC1	27299
MOV10	4343
RPL5P17	
USP51	158880
ASAH1	427
ZNF264	9422
NAT8	9027
	79857
USP39	10713
DPRXP5	
KIF6	221458
ATG16L2	89849
MPP5	64398
TBL1XR1-AS1	
CASZ1	54897
SLC15A5	729025
GLB1L2	89944
PMAIP1	5366
TCP1P1	
HORMAD1	84072
CSDC2	27254
WFDC13	164237
FAM103A1	83640
APOBEC3D	140564
	100240728
PHTF2	57157
OR10K2	391107
OR4X2	119764
THAP12P2	
OR4A3P	
EIF1P3	
SUB1P2	
RPL12P13	
UNC13A	23025
OR4A2P	
DOCK7	85440
B3GNTL1	146712
TUBB4BP3	
ZNF528-AS1	
FABP5	2171
HMGN2P32	
IL17D	53342
KLRC4	8302
PAK1	5058
MTCYBP38	
GLS	2744
HERPUD2	64224
CCDC70	83446
ZNF761	388561
RSPH3	83861
KCNAB3	9196
SYT14	255928
BMPR1APS2	
GJB5	2709
ARIH2	10425
RAB3GAP2	25782
CHMP3	51652
KCNU1	157855
NLRP3	114548
BTBD1	53339
CD302	9936
ICAM1	3383
TCN2	6948
SLC7A10	56301
IGBP1P1	
CCDC26	137196
BTF3P8	
ANGEL2	90806
GNA12	2768
CHCHD4P4	
KIR2DS3	
CRNN	49860
PPARA	5465
NUTM2A-AS1	728190
ESPN	83715
MRGPRX3	117195
PSMB11	122706
RPL18AP2	
GSPT1	2935
EIF4A2P4	
GCNT7	140687
TSKS	60385
GLTSCR1L	23506
CD8A	925
	105371184
HCK	3055
CCT5	22948
LRFN1	57622
ANKLE1	126549
MTCO2P31	
PIGY	84992
SPRR2E	6704
B3GNT2P1	
FSCN1P1	
RPS4XP5	
NANOGNBP2	
RIC3	79608
TLK2P2	
KRTAP5-11	440051
ZNF853	54753
PAQR8	85315
TMPOP2	
KRT18P9	
PYURF	100996939
GBAP1	2630
SPRR2C	
SULT1A4	445329
SULT1A4	105369243
MUC21	
PEX7	5191
MIF4GD	57409
ARHGEF25	115557
TMEM108-AS1	101927455
	728040
ST6GALNAC2	10610
IRF2BP2	359948
PHKA2	5256
RGS10	6001
LINC00492	100861468
MIR3179-1	100422960
TRBV7-2	
ZNF829	374899
BLOC1S2	282991
LINC01447	101929086
HNRNPA1P72	
	105378614
	101928137
MAMSTR	284358
RPS3AP41	
FOXD4L1	200350
TRIM49B	283116
HIST3H2BB	128312
FAM8A2P	
KRTAP20-4	
GTF2F1	2962
THAP5P1	
MTND2P2	
RNF213	57674
PDF	64146
OR56A1	120796
SMPD4P1	
NAPGP1	
IGHVII-60-1	
RGL1	23179
KIRREL3-AS3	283165
OR5J2	282775
MAEL	84944
CYLD	1540
TSPY18P	
ALKBH7	84266
NPIPP1	
SCX	642658
OR6J1	
SMN2	6606
SMN2	6607
MLKL	197259
AGTPBP1	23287
KRTAP13-1	140258
RPS20P31	
	102724593
ST13P21	
KCNA1	3736
PDE6G	5148
SPATA22	84690
NDRG4	65009
LINC01615	101929484
PDLIM4	8572
MKNK1-AS1	100507423
CADM2	253559
CCL3P1	
MTCO2P34	
RNPS1P1	
NIPSNAP3A	25934
DNAAF2	55172
MIR1972-1	100302243
CYP4F62P	
KIF14	9928
IGKV1OR1-1	
RN7SL820P	
TMA16	55319
UBE2R2-AS1	
TENM3	55714
TMEM229A	730130
HIST4H4	121504
CLEC18A	348174
SRP54	6729
ERCC6L2	375748
NPM1P31	
STK24P1	
AOX2P	
HELQ	113510
ATP5HP1	
ELAVL2	1993
ZNF831	128611
ADPRH	141
EIF4BP1	
GNPTG	84572
	102725254
AHSP	51327
ITFG1	81533
DEFA10P	449493
RPL17P50	
OR52N3P	
BAZ2B	29994
RNU6-172P	
SYCP3	50511
	114794
MIR892B	100126307
ENO1	2023
RNU7-104P	
CENPA	1058
RN7SL824P	
RN7SKP145	
BEST1	7439
OR52E2	119678
OR7E159P	
ATP6V0CP2	
RNA5SP160	
ELOVL3	83401
SNORD110	692213
RNA5SP282	
FAM86GP	
COX5BP1	
SNORA70	26778
TCAP	8557
RN7SL828P	
MIR4476	100616456
RNU5A-2P	
NUTM2A	728118
OSBPL9P1	
RNU6-1258P	
RNU6-507P	
RNU6-45P	
	105379374
IMPDH1P5	
MIR100	406892
RNA5SP96	
MIR1185-1	100302157
DHX32	55760
RNU4ATAC8P	
SNORD114-5	767581
GTF2IP8	
WIF1	11197
RNU4-33P	
SNORD14B	
	101928132
RN7SL513P	
MTCO3P19	
RN7SL850P	
PTPN1	5770
SCGB1D2	10647
RN7SL385P	
NCAN	1463
SNRPG	6637
RNU6-1318P	
RNU6-904P	
CA8	767
ZNF229	7772
SNORA13	654322
RN7SL377P	
PKMP4	
CD200R1L	344807
MIR135A2	406926
RN7SL45P	
CCNB2	9133
MIR218-1	407000
MIR655	724025
	414245
MIR340	442908
ERCC6	2074
LINC00415	
MIR1253	100302208
RNU1-67P	
UBA52P8	
BAMBI	25805
RNA5SP333	
LINC00877	285286
KRTAP7-1	337878
CLEC5A	23601
MIR3165	100422953
CEP44	80817
COBL	23242
PCCB	5096
ZNF100	163227
NDRG1	10397
MAPRE1	22919
HNRNPU	3192
WDR11	55717
CYCSP32	
ANP32BP1	
TBXA2R	6915
SP110	3431
CATIP	375307
RPS6KA5	9252
ADAMTSL1	92949
RN7SL50P	
C18orf32	497661
MIR3619	100500828
NPS	594857
SNORA10	574042
DPPA3	359787
MAPK8IP1	9479
MIR8053	102467004
RNU6-920P	
EBPL	84650
RN7SL743P	
RNA5SP298	
PSMB9	5698
SETD3	84193
RN7SL359P	
RNU6-77P	
RN7SL645P	
RNU6-281P	
LINC01033	104355136
UBE2B	7320
BACH1-IT1	
RNU6-284P	
CALM3	805
CALM3	808
GMCL1P2	
RNF214	257160
IGHV1OR16-4	
	105374205
MYT1L-AS1	730811
WASF1P1	
PIN1	5300
RNU6-413P	
PPIAP13	
RN7SKP126	
PRY2	442862
KIAA1024	23251
RNU6-721P	
LINC01220	
RN7SL140P	
RNU6-442P	
RANBP20P	
CYP4F24P	
PRR20A	122183
PRR20A	105370298
RN7SL845P	
RPS14P4	
ADAMTSL2	9719
MIR7974	102465856
HSPA8P11	
RN7SL700P	
NT5C1B-RDH14	100526794
GNGT1	2792
OR4C11	219429
MIR1244-2	100422885
MIR6851	102465512
MIR6810	102466197
UBE2D3	7323
RNU2-41P	
TRPM8	79054
MIR6857	102465516
MIR4794	100616338
MIR596	693181
RPGR	6103
KCNK5	8645
IGHVII-40-1	
MIR506	574511
SNX15	29907
TAOK1	57551
TAOK1	100616122
HNRNPA1P30	101930748
MIR3677	100500812
RNU4-25P	
MIR141	406933
RN7SKP6	
MIR3182	100422853
MIR101-2	406894
RN7SKP233	
RNU6-1215P	
COPZ2	51226
SBSN	374897
MIR4258	100423020
MIR4295	100422909
KCNJ18	100134444
RNU6-578P	
MIR23A	407010
MIR3190	100422899
USP14	9097
RNA5SP238	
RNA5SP64	
PAXIP1-AS2	100132707
MIR4774	100616356
ZZZ3	26009
LRR1	122769
B4GALT1	2683
AREG	374
RNU6-412P	
FBXO28	23219
RNU6-729P	
MIR4285	100422858
RNU6-475P	
RNA5SP448	
CATIP-AS2	
RNA5SP131	
PCDHA13	56136
MARK2P5	
SPRY4	81848
RNU6-329P	
SNORA74B	677841
RNA5SP47	
RNU4-61P	
HACD1	9200
RNU7-95P	
CPAMD8	27151
RNU6-1160P	
RELB	5971
HPS5	11234
PNKD	25953
MIR3176	100423037
RNU6-664P	
MTND3P1	
RN7SL170P	
TUBB8P8	
RN7SL565P	
MIR4642	100616352
RN7SL299P	
RNU6-1119P	
HMGB1P24	
TPMTP1	
RNU2-17P	
OR7E108P	
RNU1-119P	
EZH2	2146
	200726
MIR578	693163
AXDND1	126859
RNA5SP342	
	101928769
MIR652	724022
RNU1-146P	
RN7SL306P	
FTLP19	
	107986100
FAM96B	51647
RNA5SP339	
MIR4429	100616469
RN7SKP17	
TPTE2	93492
RNU6-1047P	
RNU6-311P	
RNU6-269P	
RNASE3	6037
LINC00334	114042
MIR4296	100423041
DNAH10	196385
SLC6A6	6533
RNU6-472P	
RNU6-955P	
MIR5692A1	100847066
SNORD13P1	
CYCSP22	
RNA5SP36	
SNAPC5	10302
RN7SKP198	
FANCD2	2177
C21orf58	54058
RNU6-935P	
SNORA60	677837
ISM1-AS1	
RNU6-465P	
RN7SKP174	
RPA3	6119
RNU6-116P	
SNORD114-20	767598
RNA5SP63	
RCBTB2	1102
APLP1	333
OR10AB1P	
RNU4-53P	
RPS15	6209
RNU4-68P	
LINC01441	101927796
RNA5SP499	
PGM5P4	
DLK1	8788
MAP4K5	11183
MELK	9833
PTCSC3	
DLL3	10683
MUM1L1	139221
SPACA1	81833
SPIN2A	54466
SRIP1	
OR13E1P	
HTR1D	3352
ZNF542P	147947
CARS2	79587
ERVFRD-3	
HIST1H2APS5	
ATP5F1P7	
EXOSC3P1	
B4GALT1-AS1	
TRBV11-1	
REV1	51455
ITIH4-AS1	100873993
CHST5	23563
WFDC9	259240
ZFP69	339559
HGSNAT	138050
DGCR5	
KIAA1211	57482
B3GNT6	192134
RNF150	57484
PABPC1P7	
LGALS9DP	
DNAJC6	9829
ADRB1	153
KLF16	83855
SLC6A1	6529
MDGA2	161357
PLPP7	84814
IL15	3600
CDK5R2	8941
CPEB1-AS1	283692
	25787
MTATP6P15	
DUSP3	1845
RPL23AP35	
CLCNKB	1188
LINC01063	101929769
PTMAP8	
TRIM67	440730
ARSF	416
HSFY2	86614
HSFY2	159119
IGHVII-44-2	
LINC00452	
EEF1AKMT1	221143
VMP1	81671
VMP1	406991
ACTN4P2	
PDIK1L	149420
RNASE1	6035
UQCC2	84300
C9orf142	286257
NKTR	4820
DGCR14	8220
PLEKHD1	400224
CLK4	57396
GAPDHP38	
DIO2	1734
	150776
TRBV5-2	
MCIDAS	345643
TRBJ2-5	
TFPI	7035
ZBTB8OS	339487
MTATP8P2	
	101926955
PEA15	8682
PLEKHH3	79990
TXNDC2	84203
RNU2-46P	
GTF3AP2	
RN7SL277P	
BTG3	10950
RNU1-33P	
STOX1	219736
HLA-DQB1-AS1	106480429
RNA5SP387	
MIR8069-1	102466252
RNU6-108P	
UMAD1	729852
HORMAD2-AS1	
PTTG4P	
LINC01598	105379478
MIR1278	100302163
PSPN	5623
RNU2-18P	
	100128317
MIR5195	100847062
MIR6792	102465475
VN1R70P	
CSPG4P1Y	114758
GTF2IP14	
RNU6-256P	
RNU6-800P	
RNU7-105P	
WDR41	55255
PIGPP2	
RNU7-35P	
RNU6ATAC25P	
OTOP1	133060
MIR4787	100616138
TYMSOS	
RNU6-1104P	
RN7SL515P	
RPS12P20	
RNA5SP457	
RPL7AP60	
RPL5P29	
RNU6-1055P	
RN7SKP183	
OR6T1	219874
SNORD73A	8944
UCN2	90226
NHLRC1	378884
NPM1P33	
MTND4P15	
SNORA73B	
PTMA	5757
PTMA	728026
PTMA	100302285
LINC01517	
TUBBP6	
RNA5SP20	
RNA5SP468	
RPS15AP7	
MTND1P19	
PABPC1P5	
RN7SKP177	
RNU7-180P	
OR8S1	341568
CCT8L2	150160
RNVU1-7	26864
FBXO22	26263
RN7SKP70	
UST	10090
BNIP3P15	
RN7SL569P	
	100507608
GAPDHP65	
FAM136A	84908
RPL12P42	
MIR4802	100616274
	101927497
RNU7-52P	
DLGAP1-AS5	
GPC2	221914
RNU6-636P	
RNU6-597P	
KLHL40	131377
OR9K2	441639
MIR8065	102465867
RNU2-35P	
GAPDHS	26330
MIR4730	100616359
RNA5SP152	
API5	8539
SLC30A9	10463
RN7SKP97	
MIR4253	100422914
MARCH9	92979
KRT18P3	
MIR1233-1	100302160
RNY3P11	
MIR4513	100616183
RN7SL89P	
CCDC152	100129792
CDHR5	53841
RNU7-160P	
MIR3670-4	103504740
MIR3653	100500833
RNU7-81P	
RNU6-695P	
MIR4273	100422955
RPL23AP29	
MIR4673	100616242
FAM122B	159090
ATG4B	23192
MIR4479	100616480
RNU6-767P	
BAP1	8314
RN7SL477P	
ALDH6A1	4329
TMEM82	388595
CROCC2	
	101928850
CDC6	990
C10orf120	399814
HNRNPA1P3	
HECTD4	283450
HECTD4	102465519
TRIM38	10475
PLOD1	5351
ZBTB22	9278
UPF1	5976
LINC01208	100505547
NBPF25P	101929780
RICTOR	253260
SLC2A4	6517
IER3IP1	51124
JAZF1	221895
PQLC3	130814
CYP39A1	51302
SNX18P5	
MRPS21P5	
FOXD1-AS1	
TBX5	6910
HAUS1	115106
VCPKMT	79609
AGRP	181
TSPAN9-IT1	
HNRNPCP2	
	101928894
SDCBP2-AS1	100507495
TKTL2	84076
OPN1SW	611
TMSB4X	7114
BFSP2	8419
MRGPRX4	117196
OR7E43P	
OR10G5P	
RSPO1	284654
RPRML	388394
OR10G4	390264
ETF1P2	
OR4D12P	
LINC00467	
TRPM1	4308
LY6D	8581
GPX8	493869
LINC01254	101927350
GPM6BP1	
ENO1-AS1	100505975
RPS4XP9	
PTK2B	2185
PARK7	11315
GLTPP1	
CENPX	201254
C2orf76	130355
CSRNP3	80034
TMEM72	643236
GFM1	85476
NPM1P19	
SLC44A2	57153
STEAP3-AS1	100874111
	101927543
TAC4	255061
GAPDHP20	
DNAJA1P6	
CDHR4	389118
CCDC189	90835
MAST4-AS1	
BPNT1	10380
C12orf50	160419
IGHJ1P	
OR14J1	442191
MKRN1	23608
SLC1A2	6506
NXF2	56001
RAB12	201475
OR7G3	390883
C2orf42	54980
MYLK4	340156
EXOSC1	51013
PTPN23	25930
TNNT2	7139
SCRG1	11341
CLRN2	645104
TMEM119	338773
APOBEC3F	200316
BRPF3	27154
CIPC	85457
OFD1P4Y	
ITSN2	50618
MTAPP1	
